"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7891631,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
7941700,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
7971568,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
8021613,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
8051705,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
8101653,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
8131673,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
8181614,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
8212106,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
8261631,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
8291778,00000023,false,Rx,0,5,24,4E,BB,00,D1,00,00,00
8341758,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
8371673,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
8421614,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
8451690,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
8501743,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
8531747,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
8581735,0000001B,false,Rx,0,3,22,FF,DD,00,00,00,00,00
8611819,00000023,false,Rx,0,5,22,8A,BD,00,95,00,00,00
8661831,0000001B,false,Rx,0,3,23,FF,DC,00,00,00,00,00
8691754,00000023,false,Rx,0,5,23,E6,C2,00,33,00,00,00
8741862,0000001B,false,Rx,0,3,25,FF,DA,00,00,00,00,00
8771673,00000023,false,Rx,0,5,25,B5,C2,00,62,00,00,00
8821805,0000001B,false,Rx,0,3,26,FF,D9,00,00,00,00,00
8851689,00000023,false,Rx,0,5,26,4E,BD,00,CD,00,00,00
8902093,0000001B,false,Rx,0,3,28,FF,D7,00,00,00,00,00
8931824,00000023,false,Rx,0,5,28,CF,C2,00,45,00,00,00
8981661,0000001B,false,Rx,0,3,24,FF,DB,00,00,00,00,00
9015968,00000023,false,Rx,0,5,24,A0,BA,00,80,00,00,00
9061614,0000001B,false,Rx,0,3,27,FF,D8,00,00,00,00,00
9091705,00000023,false,Rx,0,5,27,EE,BD,00,2C,00,00,00
9141798,0000001B,false,Rx,0,3,B1,FF,4E,00,00,00,00,00
9171697,00000023,false,Rx,0,5,B1,80,7F,04,4A,00,00,00
9221607,0000001B,false,Rx,0,3,21,FF,DE,00,00,00,00,00
9251842,00000023,false,Rx,0,3,21,7D,A3,00,00,00,00,00
